id,name,status,net,window_start,window_end,is_crewed,rocket_name,rocket_full_name,rocket_manufacturer,provider,mission_type,orbit,pad_name,location_name,location_country
6fba6ed7-907a-45b7-822d-648557535860,Kosmos-2I 63S1 | 1MS 2,Launch Failure,1962-10-25T07:00:00Z,1962-10-25T07:00:00Z,1962-10-25T07:00:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Astrophysics,Elliptical Orbit,Mayak-2,"Kapustin Yar, Russian Federation",
6f03bba1-d83f-4491-b628-57dabb73d1fb,Thor Agena D | Star-Rad,Launch Successful,1962-10-26T16:14:39Z,1962-10-26T16:14:39Z,1962-10-26T16:14:39Z,,Thor Agena D,Thor Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Elliptical Orbit,Space Launch Complex 2W,"Vandenberg SFB, CA, USA",
a940f71e-fbe7-471e-babe-bbcc8b067b0c,Thor Delta A | Explorer 15,Launch Successful,1962-10-27T23:15:01Z,1962-10-27T23:15:01Z,1962-10-27T23:15:01Z,,Thor Delta A,Thor Delta A,McDonnell Douglas,United States Air Force,Earth Science,Elliptical Orbit,Space Launch Complex 17B,"Cape Canaveral SFS, FL, USA",
a7945580-f726-48c9-b346-7c5072010033,Thor DM-21 Ablestar | ANNA 1B,Launch Successful,1962-10-31T08:08:00Z,1962-10-31T08:08:00Z,1962-10-31T08:08:00Z,,Thor DM-21 Ablestar,Thor DM-21 Ablestar,United States Air Force,United States Air Force,Earth Science,Low Earth Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
5dc0d4e5-ff38-450e-89b1-40abefa33d60,Molniya 8K78 | Mars 1,Launch Successful,1962-11-01T16:14:16Z,1962-11-01T16:14:16Z,1962-11-01T16:14:16Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Robotic Exploration,Mars flyby,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
f9c2aed4-25a2-41ce-b5c1-cb9bd4b1d2c3,Molniya 8K78 | Mars 2a,Launch Failure,1962-11-04T15:35:15Z,1962-11-04T15:35:15Z,1962-11-04T15:35:15Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Robotic Exploration,Heliocentric N/A,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
54bc07dd-aa6e-40cc-a099-2c97c8456e7f,Thor DM-21 Agena-B | KH-4 14,Launch Successful,1962-11-05T22:04:32Z,1962-11-05T22:04:32Z,1962-11-05T22:04:32Z,,Thor DM-21 Agena-B,Thor DM-21 Agena-B,United States Air Force,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
df578c03-b2eb-4dea-b733-907a0e215a33,Atlas Agena B | Samos-E6 5,Launch Successful,1962-11-11T20:17:02Z,1962-11-11T20:17:02Z,1962-11-11T20:17:02Z,,Atlas Agena B,Atlas LV-3 Agena B,United States Air Force,United States Air Force,Government/Top Secret,Polar Orbit,Space Launch Complex 3W,"Vandenberg SFB, CA, USA",
45070884-91d9-4a4c-93d4-5d79cf09fe96,Saturn I | Saturn SA-3,Launch Successful,1962-11-16T17:45:02Z,1962-11-16T17:45:02Z,1962-11-16T17:45:02Z,,Saturn I,Saturn I,Chrysler,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Complex 34,"Cape Canaveral SFS, FL, USA",
dbd89bc3-35db-4d5d-bd4b-700fa028e28b,Thor DM-21 Agena-B | KH-4 15,Launch Successful,1962-11-24T22:00:54Z,1962-11-24T22:00:54Z,1962-11-24T22:00:54Z,,Thor DM-21 Agena-B,Thor DM-21 Agena-B,United States Air Force,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
e82091d2-b79b-46e4-a31c-2bd10b85820d,Thor Agena D | KH-4 16,Launch Successful,1962-12-04T21:30:35Z,1962-12-04T21:30:35Z,1962-12-04T21:30:35Z,,Thor Agena D,Thor Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2W,"Vandenberg SFB, CA, USA",
193b52f6-384f-4946-bc5d-e577ac0c8a10,Thor Agena D | Poppy 3A & 3B,Launch Successful,1962-12-13T04:07:00Z,1962-12-13T04:07:00Z,1962-12-13T04:07:00Z,,Thor Agena D,Thor Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2E,"Vandenberg SFB, CA, USA",
e4661171-ad81-43fb-98ae-e14e109428bb,Thor Delta B | Relay 1,Launch Successful,1962-12-13T23:30:01Z,1962-12-13T23:30:01Z,1962-12-13T23:30:01Z,,Thor Delta B,Thor Delta B,McDonnell Douglas,United States Air Force,Communications,Elliptical Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
85b20b68-a12a-46d6-b452-3ae11bd883c2,Thor Agena D | KH-4 17,Launch Successful,1962-12-14T21:26:07Z,1962-12-14T21:26:07Z,1962-12-14T21:26:07Z,,Thor Agena D,Thor Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
0f7bfbae-ee78-4e86-93e2-ae02bbe052f5,Scout X-3 | Explorer 16,Launch Successful,1962-12-16T14:33:04Z,1962-12-16T14:33:04Z,1962-12-16T14:33:04Z,,Scout X-3,Scout X-3,Vought,National Aeronautics and Space Administration,Earth Science,Low Earth Orbit,Launch Area 3,"Wallops Flight Facility, Virginia, USA",
796705f7-eece-4e77-9884-7ebf24135faa,Atlas Agena B | Midas 6,Launch Failure,1962-12-17T20:36:33Z,1962-12-17T20:36:33Z,1962-12-17T20:36:33Z,,Atlas Agena B,Atlas LV-3 Agena B,United States Air Force,United States Air Force,Government/Top Secret,Medium Earth Orbit,Space Launch Complex 3E,"Vandenberg SFB, CA, USA",
051fb4e7-dee8-43ab-ab58-84fa8db9a587,Scout X-3 | Transit-5A 1,Launch Successful,1962-12-19T01:25:45Z,1962-12-19T01:25:45Z,1962-12-19T01:25:45Z,,Scout X-3,Scout X-3,Vought,United States Air Force,Navigation,Polar Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
0e182d0e-541d-4cef-b2da-e573b61b860a,Vostok 8A92 | Zenit-2 7,Launch Successful,1962-12-22T09:23:00Z,1962-12-22T09:23:00Z,1962-12-22T09:23:00Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
9c4d22b1-4914-4bce-85c6-cd793db75aff,Molniya 8K78 | Luna-4c,Launch Failure,1963-01-04T08:49:00Z,1963-01-04T08:49:00Z,1963-01-04T08:49:00Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Lunar Exploration,Lunar Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
05785a92-a310-49c5-abb2-d254834dc44e,Thor Agena D | KH-4 18,Launch Successful,1963-01-07T21:09:49Z,1963-01-07T21:09:49Z,1963-01-07T21:09:49Z,,Thor Agena D,Thor Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2E,"Vandenberg SFB, CA, USA",
3036fec2-747a-4414-b669-c65da15a8387,Thor DM-21 Agena-B | P-698BK Group 1-D 1,Launch Successful,1963-01-16T21:59:00Z,1963-01-16T21:59:00Z,1963-01-16T21:59:00Z,,Thor DM-21 Agena-B,Thor DM-21 Agena-B,United States Air Force,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
787e052f-182e-427f-b346-31953146f49f,X-15 | Flight 77,Launch Successful,1963-01-17T16:59:00Z,1963-01-17T16:59:00Z,1963-01-17T19:09:00Z,,North American X-15,North American X-15,North American Aviation,United States Air Force,Test Flight,Suborbital,Edwards Air Force Base,Air launch to Suborbital flight,
d3da5d57-57a6-49c7-ab15-ef4dd4d0cba6,Molniya 8K78 | Luna-4d,Launch Failure,1963-02-03T09:29:14Z,1963-02-03T09:29:14Z,1963-02-03T09:29:14Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Lunar Exploration,Lunar Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
9de1334e-96fb-44c3-b968-d0b2eda2e63d,Thor Delta B | Syncom 1,Launch Successful,1963-02-14T05:35:08Z,1963-02-14T05:35:08Z,1963-02-14T05:35:08Z,,Thor Delta B,Thor Delta B,McDonnell Douglas,United States Air Force,Communications,Geosynchronous Orbit,Space Launch Complex 17B,"Cape Canaveral SFS, FL, USA",
7aa56e72-1364-4e2f-b018-83d407c4a9cf,Scout X-3M | DSAP-1 F3,Launch Successful,1963-02-19T16:52:00Z,1963-02-19T16:52:00Z,1963-02-19T16:52:00Z,,Scout X-3M,Scout X-3M,Vought,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
2d4f26c2-2f90-4fe6-b439-7e2737572742,Thor SLV-2A Agena D | KH-4 19,Launch Failure,1963-02-28T21:48:30Z,1963-02-28T21:48:30Z,1963-02-28T21:48:30Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
fed8a0ba-7d54-4902-841b-a74be6a50f25,Thor SLV-2A Agena D | KH-6 1,Launch Failure,1963-03-18T21:13:01Z,1963-03-18T21:13:01Z,1963-03-18T21:13:01Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
33477366-4197-4df0-903d-078fa86ff7ad,Vostok 8A92 | Zenit-2 8,Launch Successful,1963-03-21T08:30:01Z,1963-03-21T08:30:01Z,1963-03-21T08:30:01Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
d6e7ef65-c122-4fbf-ace5-76431c557673,Saturn I | Saturn SA-4,Launch Successful,1963-03-28T20:11:55Z,1963-03-28T20:11:55Z,1963-03-28T20:11:55Z,,Saturn I,Saturn I,Chrysler,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Complex 34,"Cape Canaveral SFS, FL, USA",
e280e22a-da5c-441f-a896-b7b7f9bad699,Thor Agena D | KH-4 20,Launch Successful,1963-04-01T23:01:00Z,1963-04-01T23:01:00Z,1963-04-01T23:01:00Z,,Thor Agena D,Thor Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
6b6c9904-5758-460e-8d12-9a33beff708d,Molniya 8K78 | Luna-4,Launch Successful,1963-04-02T08:16:37Z,1963-04-02T08:16:37Z,1963-04-02T08:16:37Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Lunar Exploration,Lunar Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
7691fd72-25e7-4479-9e56-7de8f8653b2e,Thor Delta B | Explorer 17,Launch Successful,1963-04-03T02:00:02Z,1963-04-03T02:00:02Z,1963-04-03T02:00:02Z,,Thor Delta B,Thor Delta B,McDonnell Douglas,United States Air Force,Earth Science,Low Earth Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
912ade71-aedb-4b2c-9fc7-cff30db1b3fe,Scout X-3 | Transit-5A 2,Launch Failure,1963-04-05T03:01:43Z,1963-04-05T03:01:43Z,1963-04-05T03:01:43Z,,Scout X-3,Scout X-3,Vought,United States Air Force,Navigation,Polar Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
d539dee0-5417-4363-866f-9f07ecc561ad,Kosmos-2I 63S1 | DS-P1 2,Launch Failure,1963-04-06T03:01:00Z,1963-04-06T03:01:00Z,1963-04-06T03:01:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Test Target,Low Earth Orbit,Mayak-2,"Kapustin Yar, Russian Federation",
2a744a3b-f02f-4634-832b-25cba1376394,Kosmos-2I 63S1 | Omega 1,Launch Successful,1963-04-13T11:00:00Z,1963-04-13T11:00:00Z,1963-04-13T11:00:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Test Flight,Low Earth Orbit,Mayak-2,"Kapustin Yar, Russian Federation",
6b8fb8d2-e42d-4c44-8c33-5b9ca80d15f9,Vostok 8A92 | Zenit-2 9,Launch Successful,1963-04-22T08:30:00Z,1963-04-22T08:30:00Z,1963-04-22T08:30:00Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
0cb6be02-1ed2-4d8d-9550-3f0251face96,Scout X-2M | DSAP-1 F4,Launch Failure,1963-04-26T00:00:00Z,1963-04-26T00:00:00Z,1963-04-26T00:00:00Z,,Scout X-2M,Scout X-2M,Vought,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
15ae7452-2d04-4217-89b3-78ad81162566,Thor Agena D | KH-5 8,Launch Failure,1963-04-26T20:12:57Z,1963-04-26T20:12:57Z,1963-04-26T20:12:57Z,,Thor Agena D,Thor Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2E,"Vandenberg SFB, CA, USA",
227b609d-a73d-4794-aa2a-d86ff2da2f4a,Vostok 8A92 | Zenit-2 10,Launch Successful,1963-04-28T08:49:56Z,1963-04-28T08:49:56Z,1963-04-28T08:49:56Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
d54b71fa-bace-41c3-a6b0-45460c9840c0,Thor Delta B | Telstar 2,Launch Successful,1963-05-07T11:38:03Z,1963-05-07T11:38:03Z,1963-05-07T11:38:03Z,,Thor Delta B,Thor Delta B,McDonnell Douglas,United States Air Force,Communications,Medium Earth Orbit,Space Launch Complex 17B,"Cape Canaveral SFS, FL, USA",
c86e96b7-2afd-4afb-afe5-c73ce55e12a2,Atlas Agena B | Midas 7,Launch Successful,1963-05-09T20:06:16Z,1963-05-09T20:06:16Z,1963-05-09T20:06:16Z,,Atlas Agena B,Atlas LV-3 Agena B,United States Air Force,United States Air Force,Government/Top Secret,Medium Earth Orbit,Space Launch Complex 3E,"Vandenberg SFB, CA, USA",
373e4f88-3f51-415c-a9f3-3d926c983694,Atlas LV-3B | Mercury-Atlas 9,Launch Successful,1963-05-15T13:04:13Z,1963-05-15T13:04:13Z,1963-05-15T13:04:13Z,,Atlas LV-3B,Atlas LV-3B,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Human Exploration,Low Earth Orbit,Space Launch Complex 14,"Cape Canaveral SFS, FL, USA",
fd2b18a4-8332-4686-86d6-06bcfe992ac5,Thor SLV-2A Agena D | KH-6 2,Launch Successful,1963-05-18T22:21:36Z,1963-05-18T22:21:36Z,1963-05-18T22:21:36Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
315f3a68-f8dd-4cbc-89ff-419a17489e62,Kosmos-2I 63S1 | DS-A1 2,Launch Successful,1963-05-22T03:00:00Z,1963-05-22T03:00:00Z,1963-05-22T03:00:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Communications,Low Earth Orbit,Mayak-2,"Kapustin Yar, Russian Federation",
cc428d87-f9f5-4d76-b8b6-cee558b95dca,Vostok 8A92 | Zenit-2 11,Launch Successful,1963-05-24T10:34:06Z,1963-05-24T10:34:06Z,1963-05-24T10:34:06Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
7e557987-aaea-40ad-a515-5e2e78796b45,Kosmos-2I 63S1 | DS-MT 1,Launch Failure,1963-06-01T02:50:00Z,1963-06-01T02:50:00Z,1963-06-01T02:50:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Government/Top Secret,Low Earth Orbit,Mayak-2,"Kapustin Yar, Russian Federation",
17412353-fd9d-4c03-84e4-07806064952a,Atlas Agena B | Midas 8,Launch Failure,1963-06-12T00:00:00Z,1963-06-12T00:00:00Z,1963-06-12T00:00:00Z,,Atlas Agena B,Atlas LV-3 Agena B,United States Air Force,United States Air Force,Government/Top Secret,Medium Earth Orbit,Space Launch Complex 3E,"Vandenberg SFB, CA, USA",
423a0245-826c-40bf-98dc-4b7bdfe73e5e,Thor SLV-2A Agena D | KH-4 21,Launch Successful,1963-06-12T23:58:38Z,1963-06-12T23:58:38Z,1963-06-12T23:58:38Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
0d0acc45-bcf8-4d06-8093-be999f9233ba,Vostok-K | Vostok 5,Launch Successful,1963-06-14T11:58:58Z,1963-06-14T11:58:58Z,1963-06-14T11:58:58Z,,Vostok,Vostok-K,Soviet Space Program,Soviet Space Program,Human Exploration,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
de34a344-6fc7-4d21-acdf-b9a97f338e22,Thor Agena D | Poppy 4A & 4B,Launch Failure,1963-06-15T14:29:00Z,1963-06-15T14:29:00Z,1963-06-15T14:29:00Z,,Thor Agena D,Thor Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2E,"Vandenberg SFB, CA, USA",
80a53f1a-05a7-4ac0-bb2c-d9db81da6e23,Scout X-3 | Transit-5A 3,Launch Successful,1963-06-16T01:49:52Z,1963-06-16T01:49:52Z,1963-06-16T01:49:52Z,,Scout X-3,Scout X-3,Vought,United States Air Force,Navigation,Polar Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
03b4616d-1e1c-4d0a-af7d-db5314fe9dc3,Vostok-K | Vostok 6,Launch Successful,1963-06-16T09:29:52Z,1963-06-16T09:29:52Z,1963-06-16T09:29:52Z,,Vostok,Vostok-K,Soviet Space Program,Soviet Space Program,Human Exploration,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
4600d343-f02c-41d5-9a0c-8a7373479273,Thor Delta B | Tiros 7,Launch Successful,1963-06-19T09:50:01Z,1963-06-19T09:50:01Z,1963-06-19T09:50:01Z,,Thor Delta B,Thor Delta B,McDonnell Douglas,United States Air Force,Earth Science,Sun-Synchronous Orbit,Space Launch Complex 17B,"Cape Canaveral SFS, FL, USA",
4b37514b-d064-4085-a414-3d7875ef6048,Thor SLV-2A Agena D | KH-4 22,Launch Successful,1963-06-27T00:37:26Z,1963-06-27T00:37:26Z,1963-06-27T00:37:26Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2W,"Vandenberg SFB, CA, USA",
0efddf71-a90a-41ff-ac0a-784398a41708,X-15 | Flight 87,Launch Successful,1963-06-27T17:56:00Z,1963-06-27T17:56:00Z,1963-06-27T18:06:00Z,,North American X-15,North American X-15,North American Aviation,United States Air Force,Test Flight,Suborbital,Edwards Air Force Base,Air launch to Suborbital flight,
96ee9af2-28b4-4c92-bb78-01ac38ffb029,Scout X-4 | GRS,Launch Successful,1963-06-28T21:19:22Z,1963-06-28T21:19:22Z,1963-06-28T21:19:22Z,,Scout X-4,Scout X-4,Vought,United States Air Force,Earth Science,Low Earth Orbit,Launch Area 3,"Wallops Flight Facility, Virginia, USA",
8f4b6c7e-da62-426b-afdd-b57de3a62acc,Thor SLV-2A Agena B | P-698BK Group 1-D 2,Launch Successful,1963-06-29T22:30:00Z,1963-06-29T22:30:00Z,1963-06-29T22:30:00Z,,Thor SLV-2A Agena B,Thor SLV-2A Agena B,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
2166b377-7042-4c3a-b6af-373059d47e0c,Atlas Agena D | KH-7 1,Launch Successful,1963-07-12T20:45:59Z,1963-07-12T20:45:59Z,1963-07-12T20:45:59Z,,Atlas Agena D,Atlas LV-3 Agena D,Convair,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 4W,"Vandenberg SFB, CA, USA",
17aa1b25-2d12-4894-897a-0d742cd7e387,Thor Agena D | KH-4 23,Launch Successful,1963-07-19T00:00:10Z,1963-07-19T00:00:10Z,1963-07-19T00:00:10Z,,Thor Agena D,Thor Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2E,"Vandenberg SFB, CA, USA",
7c50a87c-ea82-434e-b1fc-3b19e8001441,Atlas Agena B | Midas 9,Launch Successful,1963-07-19T03:51:18Z,1963-07-19T03:51:18Z,1963-07-19T03:51:18Z,,Atlas Agena B,Atlas LV-3 Agena B,United States Air Force,United States Air Force,Government/Top Secret,Medium Earth Orbit,Space Launch Complex 3E,"Vandenberg SFB, CA, USA",
b2c5017d-edc7-44bf-9655-ef05e168b4cf,X-15 | Flight 90,Launch Successful,1963-07-19T18:20:05Z,1963-07-19T18:20:05Z,1963-07-19T18:20:05Z,,North American X-15,North American X-15,North American Aviation,United States Air Force,Test Flight,Suborbital,Edwards Air Force Base,Air launch to Suborbital flight,
80d602cd-12c6-4921-bba8-73f329cdeaa8,Thor Delta B | Syncom 2,Launch Successful,1963-07-26T14:33:00Z,1963-07-26T14:33:00Z,1963-07-26T14:33:00Z,,Thor Delta B,Thor Delta B,McDonnell Douglas,United States Air Force,Communications,Geosynchronous Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
4897547b-a437-4b43-abad-a714872896fb,Blue Scout Jr | OAR 22-1,Launch Successful,1963-07-30T16:16:08Z,1963-07-30T16:16:08Z,1963-07-30T16:16:08Z,,Blue Scout Jr,Blue Scout Jr,Vought,United States Air Force,Astrophysics,Suborbital,Launch Complex 18A,"Cape Canaveral SFS, FL, USA",
76a2695b-cbfd-445c-8a3d-14dd19b63aa2,Thor SLV-2A Agena D | KH-6 3,Launch Successful,1963-07-31T00:00:26Z,1963-07-31T00:00:26Z,1963-07-31T00:00:26Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2W,"Vandenberg SFB, CA, USA",
fc7af641-ed15-46fe-b521-8d3a8a71fd61,Kosmos-2I 63S1 | DS-P1 3,Launch Successful,1963-08-06T06:07:00Z,1963-08-06T06:07:00Z,1963-08-06T06:07:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Test Target,Low Earth Orbit,Mayak-2,"Kapustin Yar, Russian Federation",
3aad6df9-6c3d-4adc-a5a4-009d34edad00,Kosmos-2I 63S1 | DS-A1 3,Launch Failure,1963-08-22T06:00:00Z,1963-08-22T06:00:00Z,1963-08-22T06:00:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Communications,Low Earth Orbit,Mayak-2,"Kapustin Yar, Russian Federation",
6da57141-ac4f-4932-8136-1ed6d507b618,X-15 | Flight 91,Launch Successful,1963-08-22T18:05:57Z,1963-08-22T18:05:57Z,1963-08-22T18:05:57Z,,North American X-15,North American X-15,North American Aviation,United States Air Force,Test Flight,Suborbital,Edwards Air Force Base,Air launch to Suborbital flight,
4a849f7b-4491-45a1-821f-05ad607c364f,Thor SLV-2A Agena D | KH-4A 1,Launch Successful,1963-08-25T00:29:58Z,1963-08-25T00:29:58Z,1963-08-25T00:29:58Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
5fa1ab53-6a11-494e-8fdd-aef7e527c3f8,Little Joe II | QTV,Launch Successful,1963-08-28T16:00:02Z,1963-08-28T16:00:02Z,1963-08-28T16:00:02Z,,Little Joe II,Little Joe II,Convair,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Complex 36,White Sands Missile Range,
e15e5989-f61d-4923-8aa0-40f1bb2d0306,Thor SLV-2 Agena D | KH-5 9,Launch Successful,1963-08-29T20:31:04Z,1963-08-29T20:31:04Z,1963-08-29T20:31:04Z,,Thor SLV-2 Agena D,Thor SLV-2 Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
1d666b0e-36c3-49b6-82b0-0dff04353980,Atlas Agena D | KH-7 2,Launch Successful,1963-09-06T19:30:18Z,1963-09-06T19:30:18Z,1963-09-06T19:30:18Z,,Atlas Agena D,Atlas LV-3 Agena D,Convair,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 4W,"Vandenberg SFB, CA, USA",
736f8319-5d03-4b08-9a2e-6562d3916f4f,Thor SLV-2A Agena D | KH-4A 2,Launch Successful,1963-09-23T23:00:00Z,1963-09-23T23:00:00Z,1963-09-23T23:00:00Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2W,"Vandenberg SFB, CA, USA",
864eb227-1fea-4e11-aaae-82f7bb854641,Scout X-2B | DSAP-1 F5,Launch Failure,1963-09-27T11:17:49Z,1963-09-27T11:17:49Z,1963-09-27T11:17:49Z,,Scout X-2B,Scout X-2B,Vought,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
